"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
8300, 1.088230019504874e+00, 1.143775839932120e-01, 2.593801431207639e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584303891595811e+03, 1.000000000000000e-10, 2.955764402068788e+14, 2.233721556638323e+03, 3.000009673913099e+02, 0.000000000000000e+00, 3.031695794204474e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920828632960e-05, 2.246323120898146e-03, 2.360980737815678e-04, 9.772139390019502e+04, 4.192778999581357e-03, 8.775400445271380e-27
8301, 1.087576791097773e+00, 1.143089269210298e-01, 2.593816180701100e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584335649378914e+03, 1.000000000000000e-10, 2.955532733241331e+14, 2.233734259751564e+03, 3.000009675514012e+02, 0.000000000000000e+00, 3.031719749628663e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920829390468e-05, 2.246565553075070e-03, 2.361235544303181e-04, 9.773226880059330e+04, 4.193169853971714e-03, 8.776138207615416e-27
8302, 1.086923562690671e+00, 1.142402698488475e-01, 2.593830938938503e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584367426003526e+03, 1.000000000000000e-10, 2.955301161029302e+14, 2.233746970401409e+03, 3.000009677123667e+02, 0.000000000000000e+00, 3.031743719265314e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920830152113e-05, 2.246808138813446e-03, 2.361490512187714e-04, 9.774315112363735e+04, 4.193560808151745e-03, 8.776875828278447e-27
8303, 1.086270334283569e+00, 1.141716127766652e-01, 2.593845706069641e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584399221773260e+03, 1.000000000000000e-10, 2.955069537797289e+14, 2.233759688709303e+03, 3.000009678731924e+02, 0.000000000000000e+00, 3.031767703343451e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920830913097e-05, 2.247050907743176e-03, 2.361745672613012e-04, 9.775404216821451e+04, 4.193951994567386e-03, 8.777613746191576e-27
8304, 1.085617105876467e+00, 1.141029557044830e-01, 2.593860482270362e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584431037069854e+03, 1.000000000000000e-10, 2.954837891350509e+14, 2.233772414827940e+03, 3.000009680340469e+02, 0.000000000000000e+00, 3.031791702151023e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920831674216e-05, 2.247293855773410e-03, 2.362001021282303e-04, 9.776494176710310e+04, 4.194343389667558e-03, 8.778351879453068e-27
8305, 1.084963877469366e+00, 1.140342986323008e-01, 2.593875267752177e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584462872341831e+03, 1.000000000000000e-10, 2.954606325986218e+14, 2.233785148936731e+03, 3.000009681945625e+02, 0.000000000000000e+00, 3.031815716026358e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920832433732e-05, 2.247536974010692e-03, 2.362256548848300e-04, 9.777584954209960e+04, 4.194734911090863e-03, 8.779089918945860e-27
8306, 1.084310649062264e+00, 1.139656415601185e-01, 2.593890062726823e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584494728061621e+03, 1.000000000000000e-10, 2.954374791006745e+14, 2.233797891224647e+03, 3.000009683556297e+02, 0.000000000000000e+00, 3.031839745325818e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920833195858e-05, 2.247780269564549e-03, 2.362512262777685e-04, 9.778676580785320e+04, 4.195126601433691e-03, 8.779828015967355e-27
8307, 1.083657420655162e+00, 1.138969844879363e-01, 2.593904867427790e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584526604724180e+03, 1.000000000000000e-10, 2.954143202185582e+14, 2.233810641889671e+03, 3.000009685168328e+02, 0.000000000000000e+00, 3.031863790422760e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920833958627e-05, 2.248023755566944e-03, 2.362768176879284e-04, 9.779769113943908e+04, 4.195518532780547e-03, 8.780566421644071e-27
8308, 1.083004192248060e+00, 1.138283274157540e-01, 2.593919682122275e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584558502904288e+03, 1.000000000000000e-10, 2.953911684237989e+14, 2.233823401161714e+03, 3.000009686781459e+02, 0.000000000000000e+00, 3.031887851750744e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920834721917e-05, 2.248267417776270e-03, 2.363024276181679e-04, 9.780862492299911e+04, 4.195910603237553e-03, 8.781304766243427e-27
8309, 1.082350963840959e+00, 1.137596703435718e-01, 2.593934507079756e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584590423182342e+03, 1.000000000000000e-10, 2.953680193923674e+14, 2.233836169272935e+03, 3.000009688395815e+02, 0.000000000000000e+00, 3.031911929747578e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920835485785e-05, 2.248511263112013e-03, 2.363280567957998e-04, 9.781956746293503e+04, 4.196302849961519e-03, 8.782043179174545e-27
8310, 1.081697735433857e+00, 1.136910132713895e-01, 2.593949342582838e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584622366167104e+03, 1.000000000000000e-10, 2.953448663758300e+14, 2.233848946466840e+03, 3.000009690011571e+02, 0.000000000000000e+00, 3.031936024872459e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920836250318e-05, 2.248755303271555e-03, 2.363537064499342e-04, 9.783051927129757e+04, 4.196695331821204e-03, 8.782781862070252e-27
8311, 1.081044507026755e+00, 1.136223561992073e-01, 2.593964188942706e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584654332528175e+03, 1.000000000000000e-10, 2.953217199709501e+14, 2.233861733011269e+03, 3.000009691628533e+02, 0.000000000000000e+00, 3.031960137630480e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920837015420e-05, 2.248999526758554e-03, 2.363793753726888e-04, 9.784147985273937e+04, 4.197087962763094e-03, 8.783520500906405e-27
8312, 1.080391278619653e+00, 1.135536991270250e-01, 2.593979046465483e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584686322925073e+03, 1.000000000000000e-10, 2.952985696971464e+14, 2.233874529170027e+03, 3.000009693246943e+02, 0.000000000000000e+00, 3.031984268519124e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920837781207e-05, 2.249243949079120e-03, 2.364050651940625e-04, 9.785244988484797e+04, 4.197480831750004e-03, 8.784259408425886e-27
8313, 1.079738050212552e+00, 1.134850420548428e-01, 2.593993915483573e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584718338066620e+03, 1.000000000000000e-10, 2.952754235373999e+14, 2.233887335226647e+03, 3.000009694863136e+02, 0.000000000000000e+00, 3.032008418073069e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920838545946e-05, 2.249488563992836e-03, 2.364307752571666e-04, 9.786342910037216e+04, 4.197873876201437e-03, 8.784998348337927e-27
8314, 1.079084821805449e+00, 1.134163849826605e-01, 2.594008796325846e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584750378680530e+03, 1.000000000000000e-10, 2.952522812615444e+14, 2.233900151472210e+03, 3.000009696487682e+02, 0.000000000000000e+00, 3.032032586841241e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920839314637e-05, 2.249733365405739e-03, 2.364565049226376e-04, 9.787441723819284e+04, 4.198267092030613e-03, 8.785737328582015e-27
8315, 1.078431593398348e+00, 1.133477279104783e-01, 2.594023689333001e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584782445474481e+03, 1.000000000000000e-10, 2.952291359381224e+14, 2.233912978189791e+03, 3.000009698106706e+02, 0.000000000000000e+00, 3.032056775357455e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920840080715e-05, 2.249978372486687e-03, 2.364822562044849e-04, 9.788541513456988e+04, 4.198660546441854e-03, 8.786476556583330e-27
8316, 1.077778364991246e+00, 1.132790708382961e-01, 2.594038594846704e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584814539210000e+03, 1.000000000000000e-10, 2.952059933013495e+14, 2.233925815683999e+03, 3.000009699734144e+02, 0.000000000000000e+00, 3.032080984196140e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920840850774e-05, 2.250223572918271e-03, 2.365080278083638e-04, 9.789642225839906e+04, 4.199054187123017e-03, 8.787215862893477e-27
8317, 1.077125136584144e+00, 1.132104137661138e-01, 2.594053513224800e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584846660629677e+03, 1.000000000000000e-10, 2.951828546210019e+14, 2.233938664251869e+03, 3.000009701355045e+02, 0.000000000000000e+00, 3.032105213917446e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920841617740e-05, 2.250468971205716e-03, 2.365338202077968e-04, 9.790743880823834e+04, 4.199448009253979e-03, 8.787955210920108e-27
8318, 1.076471908177042e+00, 1.131417566939315e-01, 2.594068444800529e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584878810482533e+03, 1.000000000000000e-10, 2.951597105324108e+14, 2.233951524193012e+03, 3.000009702986370e+02, 0.000000000000000e+00, 3.032129465086372e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920842389638e-05, 2.250714574533547e-03, 2.365596341576843e-04, 9.791846509979243e+04, 4.199842086147679e-03, 8.788694880615264e-27
8319, 1.075818679769941e+00, 1.130730996217493e-01, 2.594083389942811e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584910989531061e+03, 1.000000000000000e-10, 2.951365738602951e+14, 2.233964395812423e+03, 3.000009704611053e+02, 0.000000000000000e+00, 3.032153738278081e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920843158395e-05, 2.250960372625916e-03, 2.365854685782928e-04, 9.792950068945785e+04, 4.200236316961398e-03, 8.789434491413452e-27
8320, 1.075165451362839e+00, 1.130044425495670e-01, 2.594098348986491e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584943198516455e+03, 1.000000000000000e-10, 2.951134343121165e+14, 2.233977279406580e+03, 3.000009706239995e+02, 0.000000000000000e+00, 3.032178034051664e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920843929166e-05, 2.251206378606841e-03, 2.366113248485953e-04, 9.794054615035845e+04, 4.200630787178327e-03, 8.790174350950625e-27
8321, 1.074512222955737e+00, 1.129357854773848e-01, 2.594113322279507e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.584975438185890e+03, 1.000000000000000e-10, 2.950902957619916e+14, 2.233990175274354e+03, 3.000009707872168e+02, 0.000000000000000e+00, 3.032202352970730e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920844701465e-05, 2.251452587275018e-03, 2.366372024224602e-04, 9.795160125913151e+04, 4.201025464364985e-03, 8.790914345073736e-27
8322, 1.073858994548635e+00, 1.128671284052025e-01, 2.594128310162093e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585007709273441e+03, 1.000000000000000e-10, 2.950671607785274e+14, 2.234003083709375e+03, 3.000009709508414e+02, 0.000000000000000e+00, 3.032226695589005e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920845475692e-05, 2.251698992796412e-03, 2.366631006864169e-04, 9.796266576488558e+04, 4.201420324775243e-03, 8.791654398427239e-27
8323, 1.073205766141534e+00, 1.127984713330203e-01, 2.594143312966597e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585040012476953e+03, 1.000000000000000e-10, 2.950440229948421e+14, 2.234016004990780e+03, 3.000009711139235e+02, 0.000000000000000e+00, 3.032251062432883e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920846247351e-05, 2.251945613354523e-03, 2.366890215514821e-04, 9.797374045977353e+04, 4.201815430733694e-03, 8.792394701859513e-27
8324, 1.072552537734432e+00, 1.127298142608381e-01, 2.594158331015702e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585072348508671e+03, 1.000000000000000e-10, 2.950208911238985e+14, 2.234028939403467e+03, 3.000009712774047e+02, 0.000000000000000e+00, 3.032275454039622e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920847020900e-05, 2.252192427430546e-03, 2.367149627562258e-04, 9.798482441060994e+04, 4.202210700073439e-03, 8.793134996853255e-27
8325, 1.071899309327330e+00, 1.126611571886558e-01, 2.594173364620144e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585104718036430e+03, 1.000000000000000e-10, 2.949977574946208e+14, 2.234041887214571e+03, 3.000009714412226e+02, 0.000000000000000e+00, 3.032299870912984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920847796042e-05, 2.252439451048970e-03, 2.367409259845567e-04, 9.799591831599364e+04, 4.202606202391274e-03, 8.793875513089893e-27
8326, 1.071246080920228e+00, 1.125925001164736e-01, 2.594188414082646e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585137121706908e+03, 1.000000000000000e-10, 2.949746235642430e+14, 2.234054848682762e+03, 3.000009716051050e+02, 0.000000000000000e+00, 3.032324313540765e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920848571489e-05, 2.252686680753476e-03, 2.367669108739209e-04, 9.800702202682226e+04, 4.203001924085740e-03, 8.794616208213824e-27
8327, 1.070592852513127e+00, 1.125238430442913e-01, 2.594203479696692e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585169560145208e+03, 1.000000000000000e-10, 2.949514930248779e+14, 2.234067824058082e+03, 3.000009717686893e+02, 0.000000000000000e+00, 3.032348782394494e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920849345525e-05, 2.252934110376682e-03, 2.367929167752021e-04, 9.801813527648507e+04, 4.203397833089053e-03, 8.795356973166862e-27
8328, 1.069939624106025e+00, 1.124551859721091e-01, 2.594218561730277e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585202033945048e+03, 1.000000000000000e-10, 2.949283589541165e+14, 2.234080813578018e+03, 3.000009719328746e+02, 0.000000000000000e+00, 3.032373277922021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920850122405e-05, 2.253181750147056e-03, 2.368189447636472e-04, 9.802925851011441e+04, 4.203793988273375e-03, 8.796098015306130e-27
8329, 1.069286395698923e+00, 1.123865288999268e-01, 2.594233660455781e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585234543684222e+03, 1.000000000000000e-10, 2.949052311892728e+14, 2.234093817473687e+03, 3.000009720971977e+02, 0.000000000000000e+00, 3.032397800559184e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920850899936e-05, 2.253429586429212e-03, 2.368449934066826e-04, 9.804039113700358e+04, 4.204190306785367e-03, 8.796839042206171e-27
8330, 1.068633167291821e+00, 1.123178718277446e-01, 2.594248776111509e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585267089876009e+03, 1.000000000000000e-10, 2.948821026298164e+14, 2.234106835950402e+03, 3.000009722616704e+02, 0.000000000000000e+00, 3.032422350693161e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920851678177e-05, 2.253677626758906e-03, 2.368710634958502e-04, 9.805153348403840e+04, 4.204586846277849e-03, 8.797580266462903e-27
8331, 1.067979938884719e+00, 1.122492147555623e-01, 2.594263908919071e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585299673004270e+03, 1.000000000000000e-10, 2.948589695282780e+14, 2.234119869201706e+03, 3.000009724266554e+02, 0.000000000000000e+00, 3.032446928688935e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920852458841e-05, 2.253925873722743e-03, 2.368971553032066e-04, 9.806268566439299e+04, 4.204983635895247e-03, 8.798321800701437e-27
8332, 1.067326710477618e+00, 1.121805576833801e-01, 2.594279059103223e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585332293532718e+03, 1.000000000000000e-10, 2.948358424715175e+14, 2.234132917413086e+03, 3.000009725910689e+02, 0.000000000000000e+00, 3.032471534896291e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920853236801e-05, 2.254174319037055e-03, 2.369232679580685e-04, 9.807384731766435e+04, 4.205380592408267e-03, 8.799063329837726e-27
8333, 1.066673482070516e+00, 1.121119006111978e-01, 2.594294226848636e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585364951878807e+03, 1.000000000000000e-10, 2.948127158512957e+14, 2.234145980751521e+03, 3.000009727559783e+02, 0.000000000000000e+00, 3.032496169630124e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920854017108e-05, 2.254422963174108e-03, 2.369494015096573e-04, 9.808501846516083e+04, 4.205777756240601e-03, 8.799805021850635e-27
8334, 1.066020253663414e+00, 1.120432435390156e-01, 2.594309412327737e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585397648407329e+03, 1.000000000000000e-10, 2.947895872320512e+14, 2.234159059362930e+03, 3.000009729210377e+02, 0.000000000000000e+00, 3.032520833165602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920854798124e-05, 2.254671813888122e-03, 2.369755567737295e-04, 9.809619944376333e+04, 4.206175152016052e-03, 8.800546950070571e-27
8335, 1.065367025256312e+00, 1.119745864668333e-01, 2.594324615689790e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585430383445969e+03, 1.000000000000000e-10, 2.947664605025712e+14, 2.234172153378386e+03, 3.000009730865871e+02, 0.000000000000000e+00, 3.032545525749902e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920855581458e-05, 2.254920856038852e-03, 2.370017321587399e-04, 9.810738959607675e+04, 4.206572737853707e-03, 8.801288998961291e-27
8336, 1.064713796849211e+00, 1.119059293946511e-01, 2.594339837073201e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585463157264856e+03, 1.000000000000000e-10, 2.947433332364798e+14, 2.234185262905941e+03, 3.000009732511307e+02, 0.000000000000000e+00, 3.032570247586787e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920856360033e-05, 2.255170105068381e-03, 2.370279292872030e-04, 9.811858959323294e+04, 4.206970545504029e-03, 8.802031241466347e-27
8337, 1.064060568442109e+00, 1.118372723224688e-01, 2.594355076579768e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585495970120739e+03, 1.000000000000000e-10, 2.947202091331371e+14, 2.234198388048294e+03, 3.000009734166871e+02, 0.000000000000000e+00, 3.032594998869928e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920857143401e-05, 2.255419541576838e-03, 2.370541461206869e-04, 9.812979859321243e+04, 4.207368530422417e-03, 8.802773567487484e-27
8338, 1.063407340035007e+00, 1.117686152502866e-01, 2.594370334299756e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585528822196560e+03, 1.000000000000000e-10, 2.946970853959516e+14, 2.234211528878623e+03, 3.000009735826443e+02, 0.000000000000000e+00, 3.032619779737321e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920857928665e-05, 2.255669171505379e-03, 2.370803832832340e-04, 9.814101685436859e+04, 4.207766718127766e-03, 8.803516060869725e-27
8339, 1.062754111627905e+00, 1.116999581781044e-01, 2.594385610299529e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585561713625369e+03, 1.000000000000000e-10, 2.946739596037521e+14, 2.234224685450146e+03, 3.000009737484746e+02, 0.000000000000000e+00, 3.032644590289327e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920858713328e-05, 2.255918999484821e-03, 2.371066412620243e-04, 9.815224457758480e+04, 4.208165130246928e-03, 8.804258794214657e-27
8340, 1.062100883220803e+00, 1.116313011059221e-01, 2.594400904621736e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.585594644500380e+03, 1.000000000000000e-10, 2.946508358424790e+14, 2.234237857800151e+03, 3.000009739142526e+02, 0.000000000000000e+00, 3.032669430596261e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845920859497745e-05, 2.256169016967659e-03, 2.371329191587946e-04, 9.816348139252135e+04, 4.208563729622909e-03, 8.805001645639689e-27
